Created Time,Site,Partner Domain,OriginCity,DestinationCity,JourneyType,Out Date,Return Date,Num Adt,Num Cnn,Num Inf,Cabin Classes,Total Stops,ID,MarketingCarriers,Sessions ID,ID,Num Orders
2025-09-09 02:56:00,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,UA,1581916409079,2495093314,0
2025-09-09 02:56:00,booking_co,booking,Mexico City,San Pedro Sula,One-Way,2025-09-09,,1,0,0,Y,1,2410,"5U,Q6",1581914939322,2494867566,0
2025-09-09 02:56:00,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581860027364,2494977315,0
2025-09-09 02:55:59,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,AM,1581898922672,2495002091,0
2025-09-09 02:55:59,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,LH,1581918117531,2494959675,0
2025-09-09 02:55:59,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AM,1581885609581,2494826962,0
2025-09-09 02:55:58,booking_co,booking,Tuxtla Gutierrez,Mexico City,One-Way,2025-10-01,,1,0,0,Y,,2413,AM,1581876791911,2494973479,0
2025-09-09 02:55:57,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,"AC,LH",1581880631252,2494980187,0
2025-09-09 02:55:57,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,CM,1581916409079,2494949699,0
2025-09-09 02:55:57,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,2,2315,"AV,CM",1581885819394,2494827991,0
2025-09-09 02:55:57,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,LA,1581918117531,2494836894,0
2025-09-09 02:55:57,booking_co,booking,Mexico City,Tijuana,One-Way,2025-09-24,,1,0,0,Y,,2369,VB,1581892745293,2494923952,0
2025-09-09 02:55:56,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494946749,0
2025-09-09 02:55:56,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,"BA,IB",1581880631252,2494836893,0
2025-09-09 02:55:56,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,,2315,AV,1581885819394,2494826961,0
2025-09-09 02:55:56,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494941807,0
2025-09-09 02:55:56,booking_co,booking,Mexico City,Tijuana,One-Way,2025-09-24,,1,0,0,Y,,2369,VB,1581892745293,2494969640,0
2025-09-09 02:55:56,booking_co,booking,Mexico City,Tijuana,One-Way,2025-09-24,,1,0,0,Y,,2369,VB,1581892745293,2495080383,0
2025-09-09 02:55:56,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,AV,1581885788770,2494977313,0
2025-09-09 02:55:55,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,AV,1581886928959,2494869570,0
2025-09-09 02:55:55,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,,2315,AV,1581885819394,2494951674,0
2025-09-09 02:55:55,booking_co,booking,Tuxtla Gutierrez,Mexico City,One-Way,2025-10-01,,1,0,0,Y,,2413,AM,1581876791911,2494943828,0
2025-09-09 02:55:54,booking_co,booking,Mexico City,Minatitlan,One-Way,2025-09-13,,1,0,0,Y,,2374,AM,1581854750881,2495084292,0
2025-09-09 02:55:54,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494862651,0
2025-09-09 02:55:54,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,AC,1581885788770,2495085330,0
2025-09-09 02:55:54,booking_co,booking,Toronto,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2445,WS,1581901982158,2495098112,0
2025-09-09 02:55:54,booking_co,booking,Tuxtla Gutierrez,Mexico City,One-Way,2025-10-01,,1,0,0,Y,,2413,VB,1581876791911,2494958670,0
2025-09-09 02:55:54,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581866984049,2494922947,0
2025-09-09 02:55:53,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494835917,0
2025-09-09 02:55:53,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,,2315,UA,1581885819394,2494859681,0
2025-09-09 02:55:53,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,AM,1581898922672,2494933901,0
2025-09-09 02:55:51,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494970600,0
2025-09-09 02:55:51,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,CM,1581886928959,2495093312,0
2025-09-09 02:55:51,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494951673,0
2025-09-09 02:55:51,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,Q4,1581898922672,2494977311,0
2025-09-09 02:55:51,booking_co,booking,Mexico City,San Pedro Sula,One-Way,2025-09-09,,1,0,0,Y,2,2410,"AV,Q6",1581914939322,2494973477,0
2025-09-09 02:55:50,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,AV,1581880631252,2494866678,0
2025-09-09 02:55:50,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,,2315,AV,1581885819394,2494938840,0
2025-09-09 02:55:50,booking_co,booking,Mexico City,Tijuana,One-Way,2025-09-24,,1,0,0,Y,,2369,VB,1581892745293,2494932868,0
2025-09-09 02:55:49,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,"AM,NK",1581899162408,2495106035,0
2025-09-09 02:55:49,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494971575,0
2025-09-09 02:55:49,booking_co,booking,Mexico City,Minatitlan,One-Way,2025-09-13,,1,0,0,Y,,2374,AM,1581854750881,2494945764,0
2025-09-09 02:55:49,booking_co,booking,Mexico City,San Pedro Sula,One-Way,2025-09-09,,1,0,0,Y,,2410,AV,1581914939322,2495088308,0
2025-09-09 02:55:49,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,WS,1581866984049,2494989209,0
2025-09-09 02:55:48,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,"AM,NK",1581899162408,2494939733,0
2025-09-09 02:55:48,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494948711,0
2025-09-09 02:55:48,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494843886,0
2025-09-09 02:55:48,booking_co,booking,Tuxtla Gutierrez,Mexico City,One-Way,2025-10-01,,1,0,0,Y,,2413,VB,1581876791911,2494976437,0
2025-09-09 02:55:47,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,"AM,NK",1581899162408,2494824938,0
2025-09-09 02:55:47,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494951670,0
2025-09-09 02:55:46,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494847786,0
2025-09-09 02:55:46,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,AV,1581886928959,2494841809,0
2025-09-09 02:55:46,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,"AM,NK",1581899162408,2494923948,0
2025-09-09 02:55:46,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,"LH,UA",1581880631252,2494989208,0
2025-09-09 02:55:46,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494934869,0
2025-09-09 02:55:46,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,,2315,AV,1581885819394,2495097203,0
2025-09-09 02:55:46,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494931969,0
2025-09-09 02:55:46,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,2,2448,"AC,NK",1581918117531,2495087297,0
2025-09-09 02:55:45,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,UA,1581918117531,2494930941,0
2025-09-09 02:55:44,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,BA,1581880631252,2495089295,0
2025-09-09 02:55:44,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AC,1581916409079,2495095191,0
2025-09-09 02:55:44,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"AM,WS",1581842123420,2494870602,0
2025-09-09 02:55:44,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,AC,1581866984049,2495076458,0
2025-09-09 02:55:43,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494965654,0
2025-09-09 02:55:43,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,CM,1581886928959,2494829912,0
2025-09-09 02:55:43,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494929981,0
2025-09-09 02:55:42,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AC,1581916409079,2495079399,0
2025-09-09 02:55:41,booking_co,booking,Bogota,Cartagena,Round-trip,2025-10-16,2025-10-20,2,1,0,Y,,4966,JA,1581934713457,2494860700,0
2025-09-09 02:55:41,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494862646,0
2025-09-09 02:55:41,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AC,1581916409079,2495102073,0
2025-09-09 02:55:41,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,VB,1581898922672,2494960739,0
2025-09-09 02:55:41,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,WS,1581866984049,2494841807,0
2025-09-09 02:55:40,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,AC,1581885788770,2494983346,0
2025-09-09 02:55:40,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"LH,OZ",1581842123420,2494831853,0
2025-09-09 02:55:39,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,"AM,NK",1581899162408,2495079398,0
2025-09-09 02:55:39,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,3,859,"AM,NK",1581899162408,2494975549,0
2025-09-09 02:55:39,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,VB,1581891365495,2494855694,0
2025-09-09 02:55:39,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AC,1581916409079,2494994152,0
2025-09-09 02:55:39,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,1,2412,AC,1581885609581,2494996087,0
2025-09-09 02:55:39,booking_co,booking,Mexico City,San Pedro Sula,One-Way,2025-09-09,,1,0,0,Y,2,2410,"AV,Q6",1581914939322,2495085326,0
2025-09-09 02:55:39,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2495088306,0
2025-09-09 02:55:38,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494853845,0
2025-09-09 02:55:38,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2494919965,0
2025-09-09 02:55:38,booking_co,booking,London,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,859,"LH,UA",1581880631252,2494856732,0
2025-09-09 02:55:38,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494825995,0
2025-09-09 02:55:38,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2494827986,0
2025-09-09 02:55:38,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,"AC,SN",1581885788770,2494966590,0
2025-09-09 02:55:37,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,,859,AM,1581899162408,2495080380,0
2025-09-09 02:55:37,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2494999099,0
2025-09-09 02:55:37,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2495097200,0
2025-09-09 02:55:37,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,2,2448,"AC,NK",1581918117531,2494932866,0
2025-09-09 02:55:37,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AA,1581885609581,2494857733,0
2025-09-09 02:55:37,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2494828965,0
2025-09-09 02:55:37,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2494950754,0
2025-09-09 02:55:36,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2495004002,0
2025-09-09 02:55:36,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2494864629,0
2025-09-09 02:55:36,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2494968588,0
2025-09-09 02:55:36,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,"AM,KL",1581885788770,2495087295,0
2025-09-09 02:55:36,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581866984049,2495089294,0
2025-09-09 02:55:35,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494922943,0
2025-09-09 02:55:35,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494850790,0
2025-09-09 02:55:35,booking_co,booking,Mexico City,Monterrey,One-Way,2025-09-20,,1,0,0,Y,,2294,AM,1581898922672,2494992154,0
2025-09-09 02:55:35,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,UA,1581918117531,2494989205,0
2025-09-09 02:55:35,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2494948709,0
2025-09-09 02:55:35,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2494963652,0
2025-09-09 02:55:34,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494934867,0
2025-09-09 02:55:34,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2494848766,0
2025-09-09 02:55:34,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AC,1581916409079,2495090226,0
2025-09-09 02:55:34,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,UA,1581918117531,2494951669,0
2025-09-09 02:55:34,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AM,1581885609581,2494853844,0
2025-09-09 02:55:34,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,UA,1581885788770,2494923944,0
2025-09-09 02:55:34,booking_co,booking,Toronto,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2445,WS,1581901982158,2495004001,0
2025-09-09 02:55:34,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581866984049,2494923943,0
2025-09-09 02:55:33,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2495092238,0
2025-09-09 02:55:33,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2494922942,0
2025-09-09 02:55:33,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581866984049,2495080378,0
2025-09-09 02:55:32,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,1,2375,"AM,YQ",1581891365495,2494827984,0
2025-09-09 02:55:32,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,DM,1581885789149,2495073459,0
2025-09-09 02:55:32,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,AM,1581885788770,2495076455,0
2025-09-09 02:55:32,booking_co,booking,Puerto Vallarta,Mexico City,One-Way,2025-09-19,,1,0,0,Y,,2445,"AM,UA",1581891905278,2495004000,0
2025-09-09 02:55:31,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2495089293,0
2025-09-09 02:55:31,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,LA,1581886928959,2494950753,0
2025-09-09 02:55:31,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2495097199,0
2025-09-09 02:55:31,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494826954,0
2025-09-09 02:55:31,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,2,2315,"AV,CM",1581885819394,2494838919,0
2025-09-09 02:55:31,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2494853842,0
2025-09-09 02:55:30,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AM,1581885609581,2494996083,0
2025-09-09 02:55:30,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,KL,1581885788770,2494827983,0
2025-09-09 02:55:30,booking_co,booking,Puerto Vallarta,Mexico City,One-Way,2025-09-19,,1,0,0,Y,,2445,Q4,1581891905278,2494932864,0
2025-09-09 02:55:30,booking_co,booking,Seoul,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2413,"NH,OZ",1581842123420,2494837813,0
2025-09-09 02:55:30,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,AC,1581866984049,2494948707,0
2025-09-09 02:55:29,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,2,859,"AC,AM",1581899162408,2495082379,0
2025-09-09 02:55:29,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2494851798,0
2025-09-09 02:55:28,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,AV,1581887677391,2494852759,0
2025-09-09 02:55:28,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-09,,1,0,0,Y,,2410,CM,1581886928959,2494992151,0
2025-09-09 02:55:28,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,"AM,UA",1581885789149,2494990207,0
2025-09-09 02:55:28,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,EK,1581885788770,2494998107,0
2025-09-09 02:55:28,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,"AS,WS",1581901112252,2494935862,0
2025-09-09 02:55:28,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,NH,1581901112252,2494922941,0
2025-09-09 02:55:27,booking_co,booking,Guadalajara,Madrid,One-Way,2025-09-18,,1,0,0,Y,,2448,AA,1581891455253,2494971572,0
2025-09-09 02:55:27,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2495097198,0
2025-09-09 02:55:27,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494844821,0
2025-09-09 02:55:26,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,LA,1581887677391,2494996082,0
2025-09-09 02:55:26,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,2,2448,"AC,NK",1581918117531,2495076453,0
2025-09-09 02:55:26,booking_co,booking,Mexico City,San Pedro Sula,One-Way,2025-09-09,,1,0,0,Y,1,2410,AV,1581914939322,2495002085,0
2025-09-09 02:55:26,booking_co,booking,Puerto Vallarta,Mexico City,One-Way,2025-09-19,,1,0,0,Y,,2445,AM,1581891905278,2495085322,0
2025-09-09 02:55:26,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,AC,1581866984049,2494995098,0
2025-09-09 02:55:25,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494957693,0
2025-09-09 02:55:25,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,1,2375,"AM,YQ",1581891365495,2494971571,0
2025-09-09 02:55:25,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,VB,1581918117531,2494945758,0
2025-09-09 02:55:25,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494857730,0
2025-09-09 02:55:24,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494852758,0
2025-09-09 02:55:24,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,VB,1581891365495,2494919960,0
2025-09-09 02:55:24,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,VB,1581891365495,2494933898,0
2025-09-09 02:55:24,booking_co,booking,Leon/Guanajuato,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2374,VB,1581898412937,2494851796,0
2025-09-09 02:55:24,booking_co,booking,Mexico City,Orlando,One-Way,2025-09-10,,1,0,0,Y,,2448,VB,1581918117531,2495075476,0
2025-09-09 02:55:24,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494857729,0
2025-09-09 02:55:23,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494954640,0
2025-09-09 02:55:23,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,VB,1581891365495,2495106030,0
2025-09-09 02:55:23,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AV,1581885609581,2494980177,0
2025-09-09 02:55:23,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,"AM,UA",1581885789149,2494931966,0
2025-09-09 02:55:23,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494864628,0
2025-09-09 02:55:23,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,WS,1581866984049,2495105019,0
2025-09-09 02:55:22,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494828960,0
2025-09-09 02:55:22,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,VB,1581891365495,2494938836,0
2025-09-09 02:55:22,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,AV,1581916409079,2494977306,0
2025-09-09 02:55:22,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,LH,1581885788770,2494930937,0
2025-09-09 02:55:22,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494976435,0
2025-09-09 02:55:22,booking_co,booking,Vancouver,Cancun,One-Way,2025-09-13,,1,0,0,Y,,2448,UA,1581866984049,2494935860,0
2025-09-09 02:55:21,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2495104013,0
2025-09-09 02:55:21,booking_co,booking,Guadalajara,Madrid,One-Way,2025-09-18,,1,0,0,Y,,2448,AM,1581891455253,2494824931,0
2025-09-09 02:55:21,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494845871,0
2025-09-09 02:55:21,booking_co,booking,Paris,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2374,AV,1581885788770,2494957691,0
2025-09-09 02:55:21,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,"AS,WS",1581901112252,2494998104,0
2025-09-09 02:55:20,booking_co,booking,Detroit,Queretaro,One-Way,2025-09-23,,1,0,0,Y,3,859,"AM,NK",1581899162408,2494990203,0
2025-09-09 02:55:20,booking_co,booking,Mexico City,Chicago,One-Way,2025-09-26,,1,0,0,Y,,2374,VB,1581916409079,2494936909,0
2025-09-09 02:55:20,booking_co,booking,Mexico City,San Francisco,One-Way,2025-09-20,,1,0,0,Y,,2412,AC,1581885609581,2495093306,0
2025-09-09 02:55:20,booking_co,booking,Mexico City,Santo Domingo,One-Way,2025-09-11,,1,0,0,Y,,2412,"AA,UA",1581885789149,2494919958,0
2025-09-09 02:55:20,booking_co,booking,Seattle,Mexico City,One-Way,2025-09-15,,1,0,0,Y,,2448,WS,1581901112252,2494922939,0
2025-09-09 02:55:19,booking_co,booking,Bogota,Mexico City,One-Way,2025-09-24,,1,0,0,Y,,2413,VB,1581887677391,2494833851,0
2025-09-09 02:55:19,booking_co,booking,Hermosillo,Mexico City,One-Way,2025-09-28,,1,0,0,Y,,2375,AM,1581891365495,2494829906,0
2025-09-09 02:55:19,booking_co,booking,Mexico City,Guatemala City,One-Way,2025-09-29,,1,0,0,Y,2,2315,"AV,Q6",1581885819394,2494941800,0
